OrderDate,ProductCategoryName,ProductName,ProductPrice,OrderQty,CustomerEmail,CustomerCity,TotalSales
02/04/2020,Robots,RLK-9920 Robot,699,5,lormesn9@smh.com.au#mailto:lormesn9@smh.com.au#,Carol Stream,3495
09/01/2020,Robots,RXW-9807 Robot,599,5,cdivesa9@mit.edu#mailto:cdivesa9@mit.edu#,Springfield,2995
21/01/2020,Robots,RXW-9807 Robot,599,5,cstedmanby@prnewswire.com#mailto:cstedmanby@prnewswire.com#,Sacramento,2995
03/02/2020,Robots,RXW-9807 Robot,599,5,eanfonsipu@wunderground.com#mailto:eanfonsipu@wunderground.com#,Orlando,2995
28/03/2020,Robots,RXW-9807 Robot,599,5,dparysowna48@multiply.com#mailto:dparysowna48@multiply.com#,Lexington,2995
15/01/2020,eBooks,Delivery Drones,1499,5,gmasic8k@whitehouse.gov#mailto:gmasic8k@whitehouse.gov#,Greeley,7495
29/03/2020,eBooks,Delivery Drones,1499,5,abernaertc9@newyorker.com#mailto:abernaertc9@newyorker.com#,Albuquerque,7495
03/04/2020,eBooks,Delivery Drones,1499,5,erowan6h@jigsy.com#mailto:erowan6h@jigsy.com#,Mesquite,7495
07/02/2020,Drones,MICR-564K Drone,499,5,wspark10@mashable.com#mailto:wspark10@mashable.com#,Reston,2495
17/03/2020,Drones,MICR-564K Drone,499,5,posbanmn@redcross.org#mailto:posbanmn@redcross.org#,Sacramento,2495
01/04/2020,Drones,MICR-564K Drone,499,5,gscandretta4@printfriendly.com#mailto:gscandretta4@printfriendly.com#,Lexington,2495
29/01/2020,Training Videos,AI for Educators,4995,5,genochef@networkadvertising.org#mailto:genochef@networkadvertising.org#,Zephyrhills,24975
14/03/2020,Training Videos,AI for Educators,4995,5,abentleyx@miitbeian.gov.cn#mailto:abentleyx@miitbeian.gov.cn#,Atlanta,24975
07/01/2020,eBooks,Cartesian Robots,1299,5,rdeerec6@china.com.cn#mailto:rdeerec6@china.com.cn#,Syracuse,6495
01/04/2020,eBooks,Cartesian Robots,1299,5,dorhrtjc@sciencedaily.com#mailto:dorhrtjc@sciencedaily.com#,Pueblo,6495
09/04/2020,eBooks,Cartesian Robots,1299,5,atrenfieldf6@nba.com#mailto:atrenfieldf6@nba.com#,Boston,6495
13/02/2020,Training Videos,Open Source Code,3295,5,genochef@networkadvertising.org#mailto:genochef@networkadvertising.org#,Zephyrhills,16475
26/02/2020,Training Videos,Open Source Code,3295,5,hgeeraerteh@npr.org#mailto:hgeeraerteh@npr.org#,Clearwater,16475
01/01/2020,eBooks,Spherical Robots,1675,5,lfromonte9@de.vu#mailto:lfromonte9@de.vu#,Birmingham,8375
05/01/2020,eBooks,Spherical Robots,1675,5,bchittendenot@e-recht24.de#mailto:bchittendenot@e-recht24.de#,Washington,8375
13/02/2020,eBooks,Spherical Robots,1675,5,salbrightonbf@paginegialle.it#mailto:salbrightonbf@paginegialle.it#,Washington,8375
04/02/2020,eBooks,Fixed Wing Drones,155,5,imcshirrie2f@squidoo.com#mailto:imcshirrie2f@squidoo.com#,Hot Springs National Park,775
06/01/2020,eBooks,Helicopter Drones,2095,5,eporter9k@google.co.uk#mailto:eporter9k@google.co.uk#,Oakland,10475
02/02/2020,eBooks,Helicopter Drones,2095,5,cdroghanpg@over-blog.com#mailto:cdroghanpg@over-blog.com#,Tacoma,10475
28/02/2020,eBooks,Helicopter Drones,2095,5,rpittsel@t.co#mailto:rpittsel@t.co#,Savannah,10475
22/03/2020,eBooks,Helicopter Drones,2095,5,ehynardgc@slashdot.org#mailto:ehynardgc@slashdot.org#,Hamilton,10475
09/01/2020,eBooks,Photograph Drones,1499,5,ntolussidy@sciencedaily.com#mailto:ntolussidy@sciencedaily.com#,El Paso,7495
15/02/2020,eBooks,Photograph Drones,1499,5,bwaiton1@geocities.com#mailto:bwaiton1@geocities.com#,Madison,7495
04/03/2020,eBooks,Photograph Drones,1499,5,rhargreaves2e@gizmodo.com#mailto:rhargreaves2e@gizmodo.com#,Columbus,7495
01/04/2020,eBooks,Photograph Drones,1499,5,klornsenhy@is.gd#mailto:klornsenhy@is.gd#,Cincinnati,7495
11/04/2020,eBooks,Articulated Robots,2399,5,cmayworthi2@time.com#mailto:cmayworthi2@time.com#,Juneau,11995
01/02/2020,Training Videos,Robotic Essentials,3499,5,bminkinan@mtv.com#mailto:bminkinan@mtv.com#,Fairbanks,17495
12/02/2020,Training Videos,Robotic Essentials,3499,5,egrombridge88@upenn.edu#mailto:egrombridge88@upenn.edu#,Washington,17495
23/03/2020,Training Videos,Robotic Essentials,3499,5,acorneyoq@uol.com.br#mailto:acorneyoq@uol.com.br#,Columbia,17495
17/03/2020,Training Videos,Mapping with Drones,49,5,bhoys51@smh.com.au#mailto:bhoys51@smh.com.au#,Rochester,245
13/04/2020,Training Videos,Mapping with Drones,49,5,bgraceg3@nih.gov#mailto:bgraceg3@nih.gov#,Grand Junction,245
15/01/2020,Blueprints,Sleepy Eye Blueprint,1199,5,ulamboll9z@sciencedirect.com#mailto:ulamboll9z@sciencedirect.com#,Fresno,5995
20/02/2020,Blueprints,Sleepy Eye Blueprint,1199,5,enardipv@networkadvertising.org#mailto:enardipv@networkadvertising.org#,Cape Coral,5995
21/02/2020,Blueprints,Panda Robot Blueprint,799,5,hbrisleygo@telegraph.co.uk#mailto:hbrisleygo@telegraph.co.uk#,Omaha,3995
27/01/2020,eBooks,Understanding Arduino,175,5,mmerigonaz@go.com#mailto:mmerigonaz@go.com#,Boynton Beach,875
26/02/2020,eBooks,Understanding Arduino,175,5,woxleemg@europa.eu#mailto:woxleemg@europa.eu#,Miami,875
07/04/2020,eBooks,Understanding Arduino,175,5,cillwellk2@cdbaby.com#mailto:cillwellk2@cdbaby.com#,Tacoma,875
14/01/2020,Training Videos,Industrial 3D Printing,49,5,cpala1d@mysql.com#mailto:cpala1d@mysql.com#,Davenport,245
09/04/2020,Training Videos,Industrial 3D Printing,49,5,bwhetsonio@amazon.de#mailto:bwhetsonio@amazon.de#,Rochester,245
02/03/2020,Blueprints,QuadroCopter Blueprint,1099,5,jmckirtonb6@merriam-webster.com#mailto:jmckirtonb6@merriam-webster.com#,Kansas City,5495
23/01/2020,Training Videos,Virtual Reality Basics,2999,5,bgellion2q@un.org#mailto:bgellion2q@un.org#,Saint Petersburg,14995
27/01/2020,eBooks,Building Your Own Drone,2499,5,wcreweem@ycombinator.com#mailto:wcreweem@ycombinator.com#,Anchorage,12495
25/01/2020,Blueprints,Ladybug Robot Blueprint,12,5,ecasaleql@nhs.uk#mailto:ecasaleql@nhs.uk#,New Orleans,60
07/03/2020,Blueprints,Ladybug Robot Blueprint,12,5,gbonde90@vimeo.com#mailto:gbonde90@vimeo.com#,San Francisco,60
03/04/2020,Blueprints,All Eyes Drone Blueprint,999,5,ebartelsellisll@va.gov#mailto:ebartelsellisll@va.gov#,Rockford,4995
13/01/2020,Training Videos,Understanding 3D Printing,4299,5,hbamletr9@google.nl#mailto:hbamletr9@google.nl#,Sioux City,21495
12/02/2020,Training Videos,Understanding 3D Printing,4299,5,larnaudonqm@uol.com.br#mailto:larnaudonqm@uol.com.br#,Denver,21495
05/04/2020,Training Videos,Understanding 3D Printing,4299,5,lyardy2t@psu.edu#mailto:lyardy2t@psu.edu#,Sioux Falls,21495
02/02/2020,Blueprints,Hexacopter Drone Blueprint,899,5,achristolqa@networksolutions.com#mailto:achristolqa@networksolutions.com#,Charleston,4495
02/02/2020,Blueprints,Hexacopter Drone Blueprint,899,5,fbrignalll3@google.com.au#mailto:fbrignalll3@google.com.au#,El Paso,4495
07/01/2020,Blueprints,Creature Robot Arms Blueprint,12,5,ndegv@sakura.ne.jp#mailto:ndegv@sakura.ne.jp#,Anniston,60
07/04/2020,Blueprints,Creature Robot Arms Blueprint,12,5,cbaylessm3@mayoclinic.com#mailto:cbaylessm3@mayoclinic.com#,Charleston,60
08/02/2020,Training Videos,Understanding Drone Regulations,275,5,tsailoro4@barnesandnoble.com#mailto:tsailoro4@barnesandnoble.com#,Las Vegas,1375
21/02/2020,Training Videos,Understanding Drone Regulations,275,5,fphebee40@seattletimes.com#mailto:fphebee40@seattletimes.com#,South Bend,1375
09/02/2020,Drone Kits,BYOD-200,5895,6,ldambrogiij@merriam-webster.com#mailto:ldambrogiij@merriam-webster.com#,Columbia,3537
03/04/2020,Drone Kits,BYOD-220,69,6,cseear5f@mashable.com#mailto:cseear5f@mashable.com#,Akron,414
18/02/2020,Drone Kits,BYOD-400S,12995,6,dstuartil@dmoz.org#mailto:dstuartil@dmoz.org#,Little Rock,7797
04/02/2020,Robot Kits,BYOR-1500,189,6,btomczynskinw@amazon.de#mailto:btomczynskinw@amazon.de#,Minneapolis,1134
05/04/2020,Robot Kits,BYOR-4005,245,6,wwaisona4@people.com.cn#mailto:wwaisona4@people.com.cn#,Cedar Rapids,1470
08/01/2020,eBooks,GPS Drones,1999,6,emergue9q@nhs.uk#mailto:emergue9q@nhs.uk#,Greensboro,11994
12/01/2020,eBooks,GPS Drones,1999,6,sbyasnq@netvibes.com#mailto:sbyasnq@netvibes.com#,Los Angeles,11994
27/03/2020,eBooks,Polar Robots,2399,6,hhaw9q@answers.com#mailto:hhaw9q@answers.com#,Boise,14394
17/01/2020,eBooks,SCARA Robots,195,6,bissitbb@oaic.gov.au#mailto:bissitbb@oaic.gov.au#,Birmingham,117
21/01/2020,Robots,RLK-9920 Robot,699,6,vlanfare8n@java.com#mailto:vlanfare8n@java.com#,Miami,4194
12/02/2020,Robots,RLK-9920 Robot,699,6,hfaulconerbv@msu.edu#mailto:hfaulconerbv@msu.edu#,Galveston,4194
19/02/2020,Robots,RQTE-554 Robot,684,6,cbentinckn0@indiegogo.com#mailto:cbentinckn0@indiegogo.com#,New York City,4104
09/01/2020,Robots,RXW-9807 Robot,599,6,fuebeli@army.mil#mailto:fuebeli@army.mil#,Lima,3594
08/02/2020,eBooks,Delivery Drones,1499,6,rjachtym3c@usda.gov#mailto:rjachtym3c@usda.gov#,Boston,8994
14/01/2020,Drones,MICR-564K Drone,499,6,dbannellcg@google.ru#mailto:dbannellcg@google.ru#,Jacksonville,2994
18/01/2020,eBooks,Cartesian Robots,1299,6,rhebner7v@hugedomains.com#mailto:rhebner7v@hugedomains.com#,Irvine,7794
08/04/2020,eBooks,Photograph Drones,1499,6,aanfussojg@t-online.de#mailto:aanfussojg@t-online.de#,Cedar Rapids,8994
21/03/2020,Blueprints,Cat Robot Blueprint,499,6,bdrewclifton8y@nps.gov#mailto:bdrewclifton8y@nps.gov#,Inglewood,2994
06/04/2020,Blueprints,Cat Robot Blueprint,499,6,bbarthode@sina.com.cn#mailto:bbarthode@sina.com.cn#,Long Beach,2994
06/01/2020,eBooks,Single Rotor Drones,1499,6,pgaskalb9@webnode.com#mailto:pgaskalb9@webnode.com#,Flushing,8994
18/03/2020,Blueprints,Sleepy Eye Blueprint,1199,6,lstaines64@issuu.com#mailto:lstaines64@issuu.com#,Modesto,7194
01/01/2020,Training Videos,Drone Video Techniques,3799,6,gstiggersdd@eventbrite.com#mailto:gstiggersdd@eventbrite.com#,Saint Petersburg,22794
09/03/2020,Training Videos,Industrial 3D Printing,49,6,jramsbothamly@pagesperso-orange.fr#mailto:jramsbothamly@pagesperso-orange.fr#,Topeka,294
12/02/2020,Blueprints,Bsquare Robot Blueprint,899,6,brickabya2@europa.eu#mailto:brickabya2@europa.eu#,Kansas City,5394
12/01/2020,Blueprints,Ladybug Robot Blueprint,12,6,ucastanhoq7@who.int#mailto:ucastanhoq7@who.int#,Miami,72
07/01/2020,eBooks,Building Your First Robot,2495,6,hwimesbb@deviantart.com#mailto:hwimesbb@deviantart.com#,Miami,1497
09/03/2020,eBooks,Drone Building Essentials,1399,6,ctaceydb@hp.com#mailto:ctaceydb@hp.com#,Milwaukee,8394
15/02/2020,Blueprints,Creature Robot Arms Blueprint,12,6,cklemenzmn@ezinearticles.com#mailto:cklemenzmn@ezinearticles.com#,Oakland,72
17/03/2020,Blueprints,Creature Robot Arms Blueprint,12,6,crubbens6t@disqus.com#mailto:crubbens6t@disqus.com#,Houston,72
